LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW
0, 27.19712856246491, 27.331990356989532, 2.548132492321918, 9.570701932858595,8.309012876,32
1, 30.334108848941703, 31.194244260537406, 0.4304499882030039, 9.534604904632152, 2.218465777993055,32
2, 29.45757130152245, 31.161728318965896, 0.43618304613135855,8.251764257, 7.506746815755181,32
3, 29.71706057573299, 31.436229369370437, 0.2933502306603578, 8.841416893732971,8.896614691,32
4, 29.717148567621585, 31.436322451698867, 0.29335109926715525, 8.841416893732971, 8.685656264320823,32
,29.26394309,30.46813629,0.52834491,8.994300816,6.394642515,32
